Date,Time,P_left,P_right,P_pipe,Q_left,Q_right,Q_pipe,VolumeL,VolumeR,VolumePipe,Qw,Dens_recirc,Dens_pipe,DesignIdx,StagesIdx,Design_desiredDens,VolumeLR,VolumeW,QVSource,Q_Slurry,Design_desiredSlurry,Design_Qw,CementValveSetValRecomend,CementValveOut,CementValveSetValMaxUser,Auto,PressAlarmVal,ValveGain,WaterSPGR,DensCement,CriteryDensChange,Dens_calculate,Q_LR,StageCode,V_org,Q_L_,Q_R_,Q_LR_,Q_,V_L_,V_R_,V_LR_,V_
5/29/2021,3:33:5,1.220,1.506,-1.533,2.449,0.000,2.449,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0,0.000,0.251,1.089,1.830,0.010,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:6,1.267,1.543,-1.486,2.451,0.000,2.451,0.000,0.000,0.000,0.015,0.000,0.015,0.000,0,0.000,0.251,1.089,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:7,1.311,1.600,-1.424,2.451,0.000,2.451,0.000,0.000,0.000,0.018,0.000,0.018,0.000,0,0.000,0.251,1.088,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:8,1.372,1.680,-1.349,2.401,0.000,2.401,0.000,0.000,0.000,0.020,0.000,0.02,0.000,0,0.000,0.251,1.088,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:9,1.398,1.701,-1.329,2.449,0.000,2.449,0.000,0.000,0.000,0.022,0.000,0.022,0.000,0,0.000,0.251,1.086,1.830,0.010,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:10,1.407,1.712,-1.311,2.447,0.000,2.447,0.000,0.000,0.000,0.025,0.000,0.025,0.000,0,0.000,0.251,1.084,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:11,1.410,1.710,-1.314,2.449,0.000,2.449,0.000,0.000,0.000,0.027,0.000,0.027,0.000,0,0.000,0.25,1.080,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:12,1.418,1.712,-1.319,2.444,0.000,2.444,0.000,0.000,0.000,0.030,0.000,0.03,0.000,0,0.000,0.251,1.077,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:13,1.425,1.712,-1.331,2.447,0.000,2.447,0.000,0.000,0.000,0.032,0.000,0.032,0.000,0,0.000,0.251,1.074,1.830,0.010,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:14,1.425,1.720,-1.332,2.449,0.000,2.449,0.000,0.000,0.000,0.035,0.000,0.035,0.000,0,0.000,0.25,1.073,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:15,1.434,1.735,-1.327,2.449,0.000,2.449,0.000,0.000,0.000,0.037,0.000,0.037,0.000,0,0.000,0.249,1.071,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:16,1.425,1.734,-1.323,2.459,0.000,2.459,0.000,0.000,0.000,0.040,0.000,0.04,0.000,0,0.000,0.25,1.070,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:17,1.441,1.751,-1.316,2.447,0.000,2.447,0.000,0.000,0.000,0.042,0.000,0.042,0.000,0,0.000,0.25,1.070,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:18,1.445,1.751,-1.33,2.401,0.000,2.401,0.000,0.000,0.000,0.044,0.000,0.044,0.000,0,0.000,0.249,1.069,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:19,1.457,1.768,-1.327,2.454,0.000,2.454,0.000,0.000,0.000,0.047,0.000,0.047,0.000,0,0.000,0.252,1.069,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:20,1.469,1.777,-1.321,2.449,0.000,2.449,0.000,0.000,0.000,0.049,0.000,0.049,0.000,0,0.000,0.25,1.067,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:21,1.533,1.842,-1.259,2.454,0.000,2.454,0.000,0.000,0.000,0.052,0.000,0.052,0.000,0,0.000,0.25,1.065,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:22,1.770,2.097,-1.042,2.449,0.000,2.449,0.000,0.000,0.000,0.054,0.000,0.054,0.000,0,0.000,0.25,1.063,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:23,1.782,2.109,-1.033,2.449,0.000,2.449,0.000,0.000,0.000,0.057,0.000,0.057,0.000,0,0.000,0.25,1.062,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:25,1.825,2.144,-0.979,2.447,0.000,2.447,0.000,0.000,0.000,0.059,0.000,0.059,0.000,0,0.000,0.249,1.060,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:26,1.838,2.149,-0.963,2.449,0.000,2.449,0.000,0.000,0.000,0.062,0.000,0.062,0.000,0,0.000,0.25,1.059,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:27,1.905,2.230,-0.891,2.451,0.000,2.451,0.000,0.000,0.000,0.064,0.000,0.064,0.000,0,0.000,0.25,1.059,1.830,0.010,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:28,2.018,2.370,-0.771,2.391,1.236,3.627,0.000,0.000,0.000,0.066,0.001,0.068,0.000,0,0.000,0.25,1.059,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:29,2.090,2.427,-0.695,2.449,1.392,3.841,0.000,0.000,0.000,0.069,0.003,0.072,0.000,0,0.000,0.25,1.059,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:30,2.142,2.481,-0.644,2.451,1.412,3.863,0.000,0.000,0.000,0.071,0.004,0.076,0.000,0,0.000,0.25,1.059,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:31,2.169,2.506,-0.606,2.451,1.412,3.863,0.000,0.000,0.000,0.074,0.006,0.079,0.000,0,0.000,0.25,1.059,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:32,2.209,2.553,-0.566,2.447,1.423,3.869,0.000,0.000,0.000,0.076,0.007,0.083,0.000,0,0.000,0.25,1.059,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:33,2.219,2.571,-0.556,2.451,1.439,3.89,0.000,0.000,0.000,0.079,0.008,0.087,0.000,0,0.000,0.25,1.059,1.830,0.010,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:34,2.253,2.587,-0.535,2.451,1.441,3.892,0.000,0.000,0.000,0.081,0.010,0.091,0.000,0,0.000,0.249,1.059,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:35,2.279,2.643,-0.497,2.444,1.435,3.879,0.000,0.000,0.000,0.084,0.011,0.095,0.000,0,0.000,0.251,1.059,1.830,0.010,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:36,2.310,2.659,-0.464,2.447,1.438,3.884,0.000,0.000,0.000,0.086,0.013,0.099,0.000,0,0.000,0.25,1.059,1.830,0.010,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:37,2.346,2.692,-0.443,2.447,1.435,3.881,0.000,0.000,0.000,0.089,0.014,0.103,0.000,0,0.000,0.249,1.059,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:38,2.359,2.708,-0.423,2.447,1.438,3.884,0.000,0.000,0.000,0.091,0.016,0.107,0.000,0,0.000,0.25,1.059,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:39,2.407,2.754,-0.378,2.449,1.439,3.888,0.000,0.000,0.000,0.093,0.017,0.11,0.000,0,0.000,0.25,1.060,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:40,2.440,2.804,-0.348,2.447,1.438,3.884,0.000,0.000,0.000,0.096,0.018,0.114,0.000,0,0.000,0.25,1.061,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:41,2.479,2.830,-0.324,2.449,1.436,3.885,0.000,0.000,0.000,0.098,0.020,0.118,0.000,0,0.000,0.25,1.061,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:42,2.515,2.872,-0.281,2.451,1.436,3.888,0.000,0.000,0.000,0.101,0.021,0.122,0.000,0,0.000,0.25,1.063,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:43,2.548,2.924,-0.239,2.449,1.441,3.889,0.000,0.000,0.000,0.103,0.023,0.126,0.000,0,0.000,0.25,1.062,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:44,2.595,2.974,-0.186,2.449,1.435,3.884,0.000,0.000,0.000,0.106,0.024,0.13,0.000,0,0.000,0.25,1.062,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:45,2.638,3.007,-0.151,2.449,1.441,3.889,0.000,0.000,0.000,0.108,0.025,0.133,0.000,0,0.000,0.248,1.063,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:46,2.685,3.046,-0.1,2.444,1.409,3.853,0.000,0.000,0.000,0.110,0.027,0.137,0.000,0,0.000,0.249,1.064,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2021,3:33:47,2.748,3.121,-0.039,2.454,1.413,3.867,0.000,0.000,0.000,0.113,0.028,0.141,0.000,0,0.000,0.251,1.063,1.830,0.000,50.000,0.000,0.000,0.000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
